task,model,seed,learning_rate,batch_size,accuracy,mcc,f1,precision,recall,specificity
emp_H3K9ac,mamba_uni_char_lr-5e-5_batch_size-128_rc_aug-true,2,5e-5,128,0.752788782119751,0.500289797782898,0.7758564352989197,0.7771241664886475,0.7745928168296814,0.7258842587471008
emp_H3K9ac,mamba_uni_char_lr-5e-5_batch_size-128_rc_aug-true,3,5e-5,128,0.7466714382171631,0.4925059974193573,0.7634408473968506,0.7883414030075073,0.7400651574134827,0.7548231482505798
emp_H3K9ac,mamba_uni_char_lr-5e-5_batch_size-256_rc_aug-true,1,5e-5,256,0.7488304972648621,0.49497923254966736,0.7679521441459656,0.7841140627861023,0.7524430155754089,0.7443729639053345
emp_H3K9ac,mamba_uni_char_lr-5e-5_batch_size-256_rc_aug-true,2,5e-5,256,0.7448722720146179,0.4819319248199463,0.7742757201194763,0.7571606636047363,0.7921823859214783,0.6864951848983765
emp_H3K9ac,mamba_uni_char_lr-5e-5_batch_size-256_rc_aug-true,3,5e-5,256,0.741273820400238,0.48003333806991577,0.7605727314949036,0.7779291272163391,0.743973970413208,0.737942099571228
emp_H4,caduceus_ps_lr-1e-3_batch_size-128_rc_aug-false,1,1e-3,128,0.9014373421669006,0.7999629974365234,0.886435329914093,0.9049919247627258,0.8686244487762451,0.9275184273719788
emp_H4,caduceus_ps_lr-1e-3_batch_size-128_rc_aug-false,2,1e-3,128,0.8986995220184326,0.7976052761077881,0.8893871307373047,0.8610709309577942,0.9196290373802185,0.8820638656616211
emp_H4,caduceus_ps_lr-1e-3_batch_size-128_rc_aug-false,3,1e-3,128,0.8966461420059204,0.7924678325653076,0.8862094879150391,0.8647058606147766,0.9088099002838135,0.8869779109954834
emp_H4,caduceus_ps_lr-1e-3_batch_size-256_rc_aug-false,1,1e-3,256,0.8945927619934082,0.7876375317573547,0.8831562995910645,0.8673621416091919,0.8995363116264343,0.8906633853912354
emp_H4,caduceus_ps_lr-1e-3_batch_size-256_rc_aug-false,2,1e-3,256,0.9041752219200134,0.8055826425552368,0.8909657597541809,0.8979591727256775,0.8840803503990173,0.9201474189758301
emp_H4,caduceus_ps_lr-1e-3_batch_size-256_rc_aug-false,3,1e-3,256,0.9048596620559692,0.8077276349067688,0.8936495780944824,0.8848484754562378,0.9026275277137756,0.9066339135169983
emp_H4,caduceus_ps_lr-1e-4_batch_size-128_rc_aug-false,1,1e-4,128,0.8973305821418762,0.7918229699134827,0.8837209343910217,0.8864696621894836,0.8809891939163208,0.9103193879127502
emp_H4,caduceus_ps_lr-1e-4_batch_size-128_rc_aug-false,2,1e-4,128,0.8966461420059204,0.7915844321250916,0.885171115398407,0.871257483959198,0.8995363116264343,0.8943489193916321
emp_H4,caduceus_ps_lr-1e-4_batch_size-128_rc_aug-false,3,1e-4,128,0.892539381980896,0.7828081250190735,0.8798775672912598,0.8712121248245239,0.8887171745300293,0.8955773711204529
emp_H4,caduceus_ps_lr-1e-4_batch_size-256_rc_aug-false,1,1e-4,256,0.8945927619934082,0.7861718535423279,0.8802488446235657,0.8857589960098267,0.874806821346283,0.9103193879127502
emp_H4,caduceus_ps_lr-1e-4_batch_size-256_rc_aug-false,2,1e-4,256,0.8918548822402954,0.7809972763061523,0.8782742619514465,0.8755760192871094,0.8809891939163208,0.9004914164543152
emp_H4,caduceus_ps_lr-1e-4_batch_size-256_rc_aug-false,3,1e-4,256,0.8932238221168518,0.7839427590370178,0.8801843523979187,0.8748091459274292,0.885625958442688,0.8992629051208496
emp_H4,caduceus_ps_lr-1e-5_batch_size-128_rc_aug-false,1,1e-5,128,0.8795345425605774,0.75556480884552,0.8629283308982849,0.8697017431259155,0.8562596440315247,0.898034393787384
emp_H4,caduceus_ps_lr-1e-5_batch_size-128_rc_aug-false,2,1e-5,128,0.8795345425605774,0.755445659160614,0.8622848391532898,0.8732171058654785,0.8516228795051575,0.9017199277877808
emp_H4,caduceus_ps_lr-1e-5_batch_size-128_rc_aug-false,3,1e-5,128,0.8788501024246216,0.7541085481643677,0.8618267178535461,0.8706624507904053,0.8531684875488281,0.8992629051208496
emp_H4,caduceus_ps_lr-1e-5_batch_size-256_rc_aug-false,1,1e-5,256,0.5571526288986206,0.0,0.0,0.0,0.0,1.0
emp_H4,caduceus_ps_lr-1e-5_batch_size-256_rc_aug-false,2,1e-5,256,0.5571526288986206,0.0,0.0,0.0,0.0,1.0
emp_H4,caduceus_ps_lr-1e-5_batch_size-256_rc_aug-false,3,1e-5,256,0.5571526288986206,0.0,0.0,0.0,0.0,1.0
emp_H4,caduceus_ps_lr-2e-3_batch_size-128_rc_aug-false,1,2e-3,128,0.8986995220184326,0.7944106459617615,0.8843749761581421,0.8941548466682434,0.874806821346283,0.9176903963088989
emp_H4,caduceus_ps_lr-2e-3_batch_size-128_rc_aug-false,2,2e-3,128,0.8980150818824768,0.793061375617981,0.8838659524917603,0.8915094137191772,0.8763523697853088,0.9152334332466125
emp_H4,caduceus_ps_lr-2e-3_batch_size-128_rc_aug-false,3,2e-3,128,0.9041752219200134,0.8055214285850525,0.8897637724876404,0.9069020748138428,0.8732612133026123,0.9287469387054443
emp_H4,caduceus_ps_lr-2e-3_batch_size-256_rc_aug-false,1,2e-3,256,0.9014373421669006,0.800966739654541,0.8900763392448425,0.8793363571166992,0.901081919670105,0.9017199277877808
emp_H4,caduceus_ps_lr-2e-3_batch_size-256_rc_aug-false,2,2e-3,256,0.9014373421669006,0.8005672693252563,0.8894008994102478,0.8839694857597351,0.8948995471000671,0.9066339135169983
emp_H4,caduceus_ps_lr-2e-3_batch_size-256_rc_aug-false,3,2e-3,256,0.8986995220184326,0.7944360375404358,0.8845553994178772,0.8929134011268616,0.8763523697853088,0.9164619445800781
emp_H4,caduceus_ps_lr-5e-4_batch_size-128_rc_aug-false,1,5e-4,128,0.8986995220184326,0.7945905327796936,0.8821656107902527,0.9096879959106445,0.8562596440315247,0.9324324131011963
emp_H4,caduceus_ps_lr-5e-4_batch_size-128_rc_aug-false,2,5e-4,128,0.8959616422653198,0.7890470623970032,0.882170557975769,0.8849144577980042,0.8794435858726501,0.9090909361839294
emp_H4,caduceus_ps_lr-5e-4_batch_size-128_rc_aug-false,3,5e-4,128,0.900068461894989,0.7972463369369507,0.8862928152084351,0.8932496309280396,0.8794435858726501,0.9164619445800781
emp_H4,caduceus_ps_lr-5e-4_batch_size-256_rc_aug-false,1,5e-4,256,0.895277202129364,0.7889513373374939,0.8838268518447876,0.8686566948890686,0.8995363116264343,0.8918918967247009
emp_H4,caduceus_ps_lr-5e-4_batch_size-256_rc_aug-false,2,5e-4,256,0.8986995220184326,0.7945988774299622,0.8852713108062744,0.8880248665809631,0.8825348019599915,0.9115478992462158
emp_H4,caduceus_ps_lr-5e-4_batch_size-256_rc_aug-false,3,5e-4,256,0.9021218419075012,0.801373302936554,0.8883684873580933,0.897476315498352,0.8794435858726501,0.9201474189758301
emp_H4,hyena_lr-6e-3_batch_size-128_rc_aug-true,1,6e-3,128,0.5571526288986206,0.0,0.0,0.0,0.0,1.0
emp_H4,hyena_lr-6e-3_batch_size-128_rc_aug-true,2,6e-3,128,0.8391512632369995,0.6731004118919373,0.8109412789344788,0.8456375598907471,0.7789798974990845,0.8869779109954834
emp_H4,hyena_lr-6e-3_batch_size-128_rc_aug-true,3,6e-3,128,0.8528405427932739,0.7020377516746521,0.8344880938529968,0.8312883377075195,0.8377125263214111,0.8648648858070374
emp_H4,hyena_lr-6e-3_batch_size-256_rc_aug-true,1,6e-3,256,0.5571526288986206,0.0,0.0,0.0,0.0,1.0
emp_H4,hyena_lr-6e-3_batch_size-256_rc_aug-true,2,6e-3,256,0.6529774069786072,0.293378621339798,0.5979381203651428,0.614006519317627,0.5826893448829651,0.7088451981544495
emp_H4,hyena_lr-6e-3_batch_size-256_rc_aug-true,3,6e-3,256,0.5578370690345764,0.018540089949965477,0.00920245423913002,0.6000000238418579,0.004636785015463829,0.9975429773330688
emp_H4,hyena_lr-6e-4_batch_size-128_rc_aug-true,1,6e-4,128,0.8918548822402954,0.7807798981666565,0.8777089715003967,0.8790697455406189,0.8763523697853088,0.9041768908500671
emp_H4,hyena_lr-6e-4_batch_size-128_rc_aug-true,2,6e-4,128,0.875427782535553,0.7490768432617188,0.8621212244033813,0.8454680442810059,0.8794435858726501,0.872235894203186
emp_H4,hyena_lr-6e-4_batch_size-128_rc_aug-true,3,6e-4,128,0.8898015022277832,0.776364803314209,0.87212073802948,0.8970588445663452,0.8485316634178162,0.9226044416427612
emp_H4,hyena_lr-6e-4_batch_size-256_rc_aug-true,1,6e-4,256,0.8918548822402954,0.7804815173149109,0.875,0.8962723016738892,0.854714035987854,0.9213759303092957
emp_H4,hyena_lr-6e-4_batch_size-256_rc_aug-true,2,6e-4,256,0.8945927619934082,0.789526641368866,0.8850746154785156,0.8556998372077942,0.916537880897522,0.8771498799324036
emp_H4,hyena_lr-6e-4_batch_size-256_rc_aug-true,3,6e-4,256,0.9014373421669006,0.8001506328582764,0.8883720636367798,0.8911352753639221,0.885625958442688,0.914004921913147
emp_H4,hyena_lr-6e-5_batch_size-128_rc_aug-true,1,6e-5,128,0.8918548822402954,0.7822507619857788,0.8803030252456665,0.8632986545562744,0.8979907035827637,0.8869779109954834
emp_H4,hyena_lr-6e-5_batch_size-128_rc_aug-true,2,6e-5,128,0.8891170620918274,0.775016188621521,0.8738317489624023,0.8806907534599304,0.8670788407325745,0.9066339135169983
emp_H4,hyena_lr-6e-5_batch_size-128_rc_aug-true,3,6e-5,128,0.8809034824371338,0.7591084837913513,0.8665643930435181,0.8599695563316345,0.8732612133026123,0.8869779109954834
emp_H4,hyena_lr-6e-5_batch_size-256_rc_aug-true,1,6e-5,256,0.8863791823387146,0.769332230091095,0.869905948638916,0.8823529481887817,0.8578052520751953,0.9090909361839294
emp_H4,hyena_lr-6e-5_batch_size-256_rc_aug-true,2,6e-5,256,0.8939082622528076,0.7851966619491577,0.8806774616241455,0.8773006200790405,0.8840803503990173,0.9017199277877808
emp_H4,hyena_lr-6e-5_batch_size-256_rc_aug-true,3,6e-5,256,0.8863791823387146,0.7693674564361572,0.8682539463043213,0.8923327922821045,0.8454405069351196,0.9189189076423645
emp_H4,mamba_uni_char_lr-1e-4_batch_size-128_rc_aug-true,1,1e-4,128,0.892539381980896,0.7820795178413391,0.8782001733779907,0.881619930267334,0.874806821346283,0.9066339135169983
emp_H4,mamba_uni_char_lr-1e-4_batch_size-128_rc_aug-true,2,1e-4,128,0.8836413621902466,0.7680978178977966,0.8736998438835144,0.8412017226219177,0.9088099002838135,0.8636363744735718
emp_H4,mamba_uni_char_lr-1e-4_batch_size-128_rc_aug-true,3,1e-4,128,0.892539381980896,0.7832862138748169,0.8806083798408508,0.8667664527893066,0.8948995471000671,0.8906633853912354
emp_H4,mamba_uni_char_lr-1e-4_batch_size-256_rc_aug-true,1,1e-4,256,0.887748122215271,0.7739573121070862,0.8757575750350952,0.8588410019874573,0.8933539390563965,0.8832923769950867
emp_H4,mamba_uni_char_lr-1e-4_batch_size-256_rc_aug-true,2,1e-4,256,0.8870636820793152,0.771965742111206,0.8741418719291687,0.8629518151283264,0.885625958442688,0.8882063627243042
emp_H4,mamba_uni_char_lr-1e-4_batch_size-256_rc_aug-true,3,1e-4,256,0.8863791823387146,0.7706440687179565,0.8734756112098694,0.8616541624069214,0.885625958442688,0.8869779109954834
emp_H4,mamba_uni_char_lr-2e-4_batch_size-128_rc_aug-true,1,2e-4,128,0.8959616422653198,0.7896780371665955,0.8836140632629395,0.8755690455436707,0.8918083310127258,0.8992629051208496
emp_H4,mamba_uni_char_lr-2e-4_batch_size-128_rc_aug-true,2,2e-4,128,0.8918548822402954,0.7827162742614746,0.8808446526527405,0.8600883483886719,0.9026275277137756,0.8832923769950867
emp_H4,mamba_uni_char_lr-2e-4_batch_size-128_rc_aug-true,3,2e-4,128,0.8898015022277832,0.777500569820404,0.8771929740905762,0.865963876247406,0.8887171745300293,0.8906633853912354
emp_H4,mamba_uni_char_lr-2e-4_batch_size-256_rc_aug-true,1,2e-4,256,0.8932238221168518,0.7843602299690247,0.8809160590171814,0.8702865839004517,0.8918083310127258,0.8943489193916321
emp_H4,mamba_uni_char_lr-2e-4_batch_size-256_rc_aug-true,2,2e-4,256,0.887748122215271,0.7727670073509216,0.873846173286438,0.8698315620422363,0.8778979778289795,0.8955773711204529
emp_H4,mamba_uni_char_lr-2e-4_batch_size-256_rc_aug-true,3,2e-4,256,0.8891170620918274,0.7751111388206482,0.8742235898971558,0.8783151507377625,0.870169997215271,0.9041768908500671
emp_H4,mamba_uni_char_lr-5e-5_batch_size-128_rc_aug-true,1,5e-5,128,0.8898015022277832,0.7771641612052917,0.8766283392906189,0.869300901889801,0.8840803503990173,0.8943489193916321
emp_H4,mamba_uni_char_lr-5e-5_batch_size-128_rc_aug-true,2,5e-5,128,0.8863791823387146,0.7709068655967712,0.8738601803779602,0.859491765499115,0.8887171745300293,0.8845208883285522
emp_H4,mamba_uni_char_lr-5e-5_batch_size-128_rc_aug-true,3,5e-5,128,0.8815879821777344,0.7598099708557129,0.8655788898468018,0.870312511920929,0.8608964681625366,0.898034393787384
emp_H4,mamba_uni_char_lr-5e-5_batch_size-256_rc_aug-true,1,5e-5,256,0.8740588426589966,0.745740532875061,0.8597561120986938,0.8481202721595764,0.8717156052589417,0.875921368598938
emp_H4,mamba_uni_char_lr-5e-5_batch_size-256_rc_aug-true,2,5e-5,256,0.8733744025230408,0.7451680898666382,0.8601663112640381,0.8417159914970398,0.8794435858726501,0.8685503602027893
emp_H4,mamba_uni_char_lr-5e-5_batch_size-256_rc_aug-true,3,5e-5,256,0.8692676424980164,0.7354021072387695,0.8531898260116577,0.8486238718032837,0.8578052520751953,0.8783783912658691
emp_H4ac,caduceus_ps_lr-1e-3_batch_size-128_rc_aug-false,1,1e-3,128,0.7463343143463135,0.4908140003681183,0.7608515620231628,0.7635959982872009,0.7581267356872559,0.7329153418540955
emp_H4ac,caduceus_ps_lr-1e-3_batch_size-128_rc_aug-false,2,1e-3,128,0.7495601177215576,0.5014639496803284,0.7551605701446533,0.787208616733551,0.7256198525428772,0.7768024802207947
emp_H4ac,caduceus_ps_lr-1e-3_batch_size-128_rc_aug-false,3,1e-3,128,0.7478005886077881,0.4939117729663849,0.761772871017456,0.7660167217254639,0.7575757503509521,0.7366771101951599
emp_H4ac,caduceus_ps_lr-1e-3_batch_size-256_rc_aug-false,1,1e-3,256,0.7316715717315674,0.4604220688343048,0.750613272190094,0.7427184581756592,0.7586776614189148,0.7009404301643372
emp_H4ac,caduceus_ps_lr-1e-3_batch_size-256_rc_aug-false,2,1e-3,256,0.7313783168792725,0.45932257175445557,0.7536309957504272,0.7362059950828552,0.7719008326530457,0.6852664351463318
emp_H4ac,caduceus_ps_lr-1e-3_batch_size-256_rc_aug-false,3,1e-3,256,0.751906156539917,0.5017765760421753,0.7668136954307556,0.7672366499900818,0.7663911581039429,0.73542320728302
emp_H4ac,caduceus_ps_lr-1e-4_batch_size-128_rc_aug-false,1,1e-4,128,0.6935483813285828,0.38490059971809387,0.7109267115592957,0.7138888835906982,0.707988977432251,0.6771159768104553
emp_H4ac,caduceus_ps_lr-1e-4_batch_size-128_rc_aug-false,2,1e-4,128,0.7082111239433289,0.41400542855262756,0.7258197665214539,0.7260198593139648,0.7256198525428772,0.6884012818336487
emp_H4ac,caduceus_ps_lr-1e-4_batch_size-128_rc_aug-false,3,1e-4,128,0.6958944201469421,0.3872568607330322,0.7263129949569702,0.6970617771148682,0.7581267356872559,0.6250783801078796
emp_H4ac,caduceus_ps_lr-1e-4_batch_size-256_rc_aug-false,1,1e-4,256,0.6985337138175964,0.3950344920158386,0.7152354717254639,0.7192200422286987,0.7112947702407837,0.6840125322341919
emp_H4ac,caduceus_ps_lr-1e-4_batch_size-256_rc_aug-false,2,1e-4,256,0.7020527720451355,0.4018491506576538,0.7193370461463928,0.7213296294212341,0.7173553705215454,0.6846395134925842
emp_H4ac,caduceus_ps_lr-1e-4_batch_size-256_rc_aug-false,3,1e-4,256,0.6956011652946472,0.38865774869918823,0.7140495777130127,0.7140495777130127,0.7140495777130127,0.6746081709861755
emp_H4ac,caduceus_ps_lr-1e-5_batch_size-128_rc_aug-false,1,1e-5,128,0.6586510539054871,0.3117133677005768,0.6923890113830566,0.6653123497962952,0.7217630743980408,0.5868338346481323
emp_H4ac,caduceus_ps_lr-1e-5_batch_size-128_rc_aug-false,2,1e-5,128,0.662756621837616,0.31994709372520447,0.6970494985580444,0.6678445339202881,0.7289256453514099,0.5874608159065247
emp_H4ac,caduceus_ps_lr-1e-5_batch_size-128_rc_aug-false,3,1e-5,128,0.6574780344963074,0.3090006113052368,0.6951983571052551,0.6603867411613464,0.7338842749595642,0.5705329179763794
emp_H4ac,caduceus_ps_lr-1e-5_batch_size-256_rc_aug-false,1,1e-5,256,0.6454545259475708,0.2861357629299164,0.7036038041114807,0.6338339447975159,0.7906336188316345,0.4802507758140564
emp_H4ac,caduceus_ps_lr-1e-5_batch_size-256_rc_aug-false,2,1e-5,256,0.6478005647659302,0.29134535789489746,0.7062851786613464,0.6350044012069702,0.7955923080444336,0.47962382435798645
emp_H4ac,caduceus_ps_lr-1e-5_batch_size-256_rc_aug-false,3,1e-5,256,0.6457477807998657,0.28656843304634094,0.7031940817832947,0.6345897912979126,0.7884297370910645,0.4833855926990509
emp_H4ac,caduceus_ps_lr-2e-3_batch_size-128_rc_aug-false,1,2e-3,128,0.770674467086792,0.5418267846107483,0.7789711952209473,0.7997678518295288,0.7592286467552185,0.7836990356445312
emp_H4ac,caduceus_ps_lr-2e-3_batch_size-128_rc_aug-false,2,2e-3,128,0.7436950206756592,0.48428860306739807,0.7637838125228882,0.7496021389961243,0.7785124182701111,0.7040752172470093
emp_H4ac,caduceus_ps_lr-2e-3_batch_size-128_rc_aug-false,3,2e-3,128,0.7319648265838623,0.4637664556503296,0.7426801919937134,0.7593551874160767,0.7267217636108398,0.7379310131072998
emp_H4ac,caduceus_ps_lr-2e-3_batch_size-256_rc_aug-false,1,2e-3,256,0.7568914890289307,0.5123158097267151,0.7699139714241028,0.7757270932197571,0.7641873359680176,0.7485893368721008
emp_H4ac,caduceus_ps_lr-2e-3_batch_size-256_rc_aug-false,2,2e-3,256,0.7454545497894287,0.4879221022129059,0.7714586853981018,0.738779604434967,0.8071625232696533,0.6752350926399231
emp_H4ac,caduceus_ps_lr-2e-3_batch_size-256_rc_aug-false,3,2e-3,256,0.7689149379730225,0.5374041199684143,0.7790241241455078,0.7932609915733337,0.7652892470359802,0.773040771484375
emp_H4ac,caduceus_ps_lr-5e-4_batch_size-128_rc_aug-false,1,5e-4,128,0.7348973751068115,0.4665944576263428,0.7554112672805786,0.7421584129333496,0.7691460251808167,0.6959247589111328
emp_H4ac,caduceus_ps_lr-5e-4_batch_size-128_rc_aug-false,2,5e-4,128,0.7322580814361572,0.4619184136390686,0.7497944831848145,0.7459105849266052,0.7537190318107605,0.7078369855880737
emp_H4ac,caduceus_ps_lr-5e-4_batch_size-128_rc_aug-false,3,5e-4,128,0.7284457683563232,0.45380696654319763,0.7482327222824097,0.7385936379432678,0.7581267356872559,0.6946708559989929
emp_H4ac,caduceus_ps_lr-5e-4_batch_size-256_rc_aug-false,1,5e-4,256,0.721994161605835,0.4411639869213104,0.7407002449035645,0.7354698777198792,0.7460055351257324,0.6946708559989929
emp_H4ac,caduceus_ps_lr-5e-4_batch_size-256_rc_aug-false,2,5e-4,256,0.7222874164581299,0.4408310651779175,0.7501978278160095,0.7196356058120728,0.7834710478782654,0.6526646018028259
emp_H4ac,caduceus_ps_lr-5e-4_batch_size-256_rc_aug-false,3,5e-4,256,0.7079178690910339,0.4117230772972107,0.738856852054596,0.7048524022102356,0.776308536529541,0.630094051361084
emp_H4ac,hyena_lr-6e-3_batch_size-128_rc_aug-true,1,6e-3,128,0.4501466155052185,-0.07623732089996338,0.21185371279716492,0.44680851697921753,0.13884297013282776,0.804388701915741
emp_H4ac,hyena_lr-6e-3_batch_size-128_rc_aug-true,2,6e-3,128,0.48973608016967773,0.09245400875806808,0.11585365980863571,0.7450980544090271,0.06280991435050964,0.9755485653877258
emp_H4ac,hyena_lr-6e-3_batch_size-128_rc_aug-true,3,6e-3,128,0.5266861915588379,0.018701376393437386,0.6440229415893555,0.53696209192276,0.8044077157974243,0.21065831184387207
emp_H4ac,hyena_lr-6e-3_batch_size-256_rc_aug-true,1,6e-3,256,0.5794721245765686,0.1767919808626175,0.5464895367622375,0.641425371170044,0.4760330617427826,0.6971786618232727
emp_H4ac,hyena_lr-6e-3_batch_size-256_rc_aug-true,2,6e-3,256,0.5683284401893616,0.17076760530471802,0.4955448806285858,0.6554850339889526,0.3983471095561981,0.7617554664611816
emp_H4ac,hyena_lr-6e-3_batch_size-256_rc_aug-true,3,6e-3,256,0.5876832604408264,0.17015334963798523,0.6889380812644958,0.5756007432937622,0.8578512668609619,0.28025078773498535
emp_H4ac,hyena_lr-6e-4_batch_size-128_rc_aug-true,1,6e-4,128,0.7011730074882507,0.39797666668891907,0.7306370735168457,0.702235758304596,0.7614325284957886,0.6326018571853638
emp_H4ac,hyena_lr-6e-4_batch_size-128_rc_aug-true,2,6e-4,128,0.6897360682487488,0.3747284710407257,0.7221638560295105,0.6899147033691406,0.7575757503509521,0.6125391721725464
emp_H4ac,hyena_lr-6e-4_batch_size-128_rc_aug-true,3,6e-4,128,0.7061583399772644,0.4092147946357727,0.7263790369033813,0.7200866341590881,0.7327823638916016,0.6758620738983154
emp_H4ac,hyena_lr-6e-4_batch_size-256_rc_aug-true,1,6e-4,256,0.7325513362884521,0.46157532930374146,0.7578332424163818,0.7314198017120361,0.7862259149551392,0.6714733839035034
emp_H4ac,hyena_lr-6e-4_batch_size-256_rc_aug-true,2,6e-4,256,0.6973606944084167,0.3916759192943573,0.7175697684288025,0.7128874659538269,0.7223140597343445,0.6689655184745789
emp_H4ac,hyena_lr-6e-4_batch_size-256_rc_aug-true,3,6e-4,256,0.7108504176139832,0.41933950781822205,0.7491093873977661,0.6959810853004456,0.8110193014144897,0.596865177154541
emp_H4ac,hyena_lr-6e-5_batch_size-128_rc_aug-true,1,6e-5,128,0.6806451678276062,0.35628971457481384,0.7128921747207642,0.6835187077522278,0.744903564453125,0.607523500919342
emp_H4ac,hyena_lr-6e-5_batch_size-128_rc_aug-true,2,6e-5,128,0.696480929851532,0.39221256971359253,0.7096773982048035,0.7228571176528931,0.6969696879386902,0.6959247589111328
emp_H4ac,hyena_lr-6e-5_batch_size-128_rc_aug-true,3,6e-5,128,0.6958944201469421,0.38803020119667053,0.7344430088996887,0.6861243844032288,0.7900826334953308,0.5887147188186646
