task,run_name,seed,learning_rate,batch_size,accuracy,mcc,f1,precision,recall,specificity,model,rc_aug
H3K4me1,mamba_uni_char_LR-1e-4_BATCH_SIZE-128_RC_AUG-True,16,0.0001,128,0.6903333067893982,0.3904286324977875,0.7227693200111389,0.656013011932373,0.804651141166687,0.5752508640289307,Mamba-char,True
H3K4me1,mamba_uni_char_LR-1e-4_BATCH_SIZE-128_RC_AUG-True,17,0.0001,128,0.6926666498184204,0.4111898243427276,0.7395480275154114,0.6432432532310486,0.869767427444458,0.5143812894821167,Mamba-char,True
H3K4me1,mamba_uni_char_LR-1e-4_BATCH_SIZE-128_RC_AUG-True,18,0.0001,128,0.6953333616256714,0.3984204828739166,0.7240338325500488,0.663530707359314,0.7966777682304382,0.5933110117912292,Mamba-char,True
H3K4me1,mamba_uni_char_LR-1e-4_BATCH_SIZE-128_RC_AUG-true,4,0.0001,128,0.6943333148956299,0.4162216186523437,0.7419082522392273,0.6435546875,0.8757475018501282,0.5117056965827942,Mamba-char,True
H3K4me1,mamba_uni_char_LR-1e-4_BATCH_SIZE-128_RC_AUG-true,5,0.0001,128,0.6923333406448364,0.4023668169975281,0.7330055236816406,0.6490778923034668,0.8418604731559753,0.5418060421943665,Mamba-char,True
H3K4me1,mamba_uni_char_LR-1e-4_BATCH_SIZE-128_RC_AUG-true,6,0.0001,128,0.6790000200271606,0.3964688181877136,0.7369571328163147,0.6256957054138184,0.8963454961776733,0.4602006673812866,Mamba-char,True
H3K4me1,mamba_uni_char_LR-1e-4_BATCH_SIZE-128_RC_AUG-true,7,0.0001,128,0.6903333067893982,0.4126161932945251,0.7415855526924133,0.6377990245819092,0.8857142925262451,0.4936454892158508,Mamba-char,True
H3K4me1,mamba_uni_char_LR-1e-4_BATCH_SIZE-128_RC_AUG-true,8,0.0001,128,0.6953333616256714,0.4201337397098541,0.7438340783119202,0.6432380080223083,0.8817275762557983,0.5076923370361328,Mamba-char,True
H3K4me1,mamba_uni_char_LR-1e-4_BATCH_SIZE-128_RC_AUG-true,9,0.0001,128,0.6966666579246521,0.4171522855758667,0.7411831617355347,0.6479363441467285,0.8657807111740112,0.5264214277267456,Mamba-char,True
H3K4me2,CNN-LR-1e-3_BATCH_SIZE-64_RC_AUG-false,1,0.001,64,0.743217945098877,0.4864616692066192,0.7445323467254639,0.7407407164573669,0.7483629584312439,0.7380729913711548,CNN,False
H3K4me2,CNN-LR-1e-3_BATCH_SIZE-64_RC_AUG-false,2,0.001,64,0.7352666258811951,0.4714880883693695,0.743427038192749,0.7211961150169373,0.7670720219612122,0.7034611701965332,CNN,False
H3K4me2,CNN-LR-1e-3_BATCH_SIZE-64_RC_AUG-false,3,0.001,64,0.7492983937263489,0.5033130645751953,0.7653239965438843,0.7193415760993958,0.8175865411758423,0.6810103058815002,CNN,False
H3K4me2,caduceus_ps_LR-1e-3_BATCH_SIZE-128_RC_AUG-True,1,0.001,128,0.7324602603912354,0.4687292277812958,0.7484608888626099,0.7062240839004517,0.7960711121559143,0.6688494086265564,Caduceus,True
H3K4me2,caduceus_ps_LR-1e-3_BATCH_SIZE-128_RC_AUG-True,2,0.001,128,0.742282509803772,0.4846415817737579,0.7399716973304749,0.746666669845581,0.7333956956863403,0.7511693239212036,Caduceus,True
H3K4me2,caduceus_ps_LR-1e-3_BATCH_SIZE-128_RC_AUG-True,3,0.001,128,0.7492983937263489,0.5121154189109802,0.7749789953231812,0.7029703259468079,0.863423764705658,0.6351730823516846,Caduceus,True
H3K4me2,caduceus_ps_LR-1e-3_BATCH_SIZE-128_RC_AUG-True,4,0.001,128,0.7202993631362915,0.4659811556339264,0.7594529390335083,0.6661961674690247,0.8830682635307312,0.557530403137207,Caduceus,True
H3K4me2,caduceus_ps_LR-1e-3_BATCH_SIZE-128_RC_AUG-True,5,0.001,128,0.7202993631362915,0.4632226824760437,0.7576985359191895,0.6683345437049866,0.8746492266654968,0.5659494996070862,Caduceus,True
H3K4me2,caduceus_ps_LR-1e-3_BATCH_SIZE-128_RC_AUG-True,6,0.001,128,0.743217945098877,0.5036376714706421,0.7726708054542542,0.6931649446487427,0.8727782964706421,0.6136576533317566,Caduceus,True
H3K4me2,caduceus_ps_LR-1e-3_BATCH_SIZE-128_RC_AUG-True,7,0.001,128,0.7464920282363892,0.4955194294452667,0.7586820721626282,0.7238742709159851,0.7970065474510193,0.6959775686264038,Caduceus,True
H3K4me2,caduceus_ps_LR-1e-3_BATCH_SIZE-128_RC_AUG-True,8,0.001,128,,,,,,,Caduceus,True
H3K4me2,hyena_LR-6e-4_BATCH_SIZE-128_RC_AUG-True,10,0.0006,128,0.743217945098877,0.4871785044670105,0.7501137852668762,0.7304964661598206,0.7708138227462769,0.715622067451477,HyenaDNA,True
H3K4me2,hyena_LR-6e-4_BATCH_SIZE-128_RC_AUG-true,1,0.0006,128,0.737137496471405,0.4828000068664551,0.7596235871315002,0.6997635960578918,0.8306828737258911,0.643592119216919,HyenaDNA,True
H3K4me2,hyena_LR-6e-4_BATCH_SIZE-128_RC_AUG-True,1,0.0006,128,0.7390084266662598,0.4857508838176727,0.7603092789649963,0.7029388546943665,0.8278765082359314,0.6501403450965881,HyenaDNA,True
H3K4me2,hyena_LR-6e-4_BATCH_SIZE-128_RC_AUG-true,2,0.0006,128,0.7301216125488281,0.4719889760017395,0.7570526599884033,0.688361406326294,0.840972900390625,0.6192703247070312,HyenaDNA,True
H3K4me2,hyena_LR-6e-4_BATCH_SIZE-128_RC_AUG-True,2,0.0006,128,0.7282506823539734,0.4696303904056549,0.7568020224571228,0.6848484873771667,0.8456501364707947,0.6108512878417969,HyenaDNA,True
H3K4me2,hyena_LR-6e-4_BATCH_SIZE-128_RC_AUG-true,3,0.0006,128,0.7310570478439331,0.4754045605659485,0.7593135237693787,0.6871212124824524,0.8484565019607544,0.6136576533317566,HyenaDNA,True
H3K4me2,hyena_LR-6e-4_BATCH_SIZE-128_RC_AUG-True,3,0.0006,128,0.7310570478439331,0.4754045605659485,0.7593135237693787,0.6871212124824524,0.8484565019607544,0.6136576533317566,HyenaDNA,True
H3K4me2,hyena_LR-6e-4_BATCH_SIZE-128_RC_AUG-True,4,0.0006,128,0.7305893301963806,0.4776116013526916,0.7615894079208374,0.6829992532730103,0.8606173992156982,0.600561261177063,HyenaDNA,True
H3K4me2,hyena_LR-6e-4_BATCH_SIZE-128_RC_AUG-True,5,0.0006,128,0.7408792972564697,0.5013617277145386,0.772391140460968,0.6886447072029114,0.8793264627456665,0.6024321913719177,HyenaDNA,True
H3K4me2,hyena_LR-6e-4_BATCH_SIZE-128_RC_AUG-True,6,0.0006,128,0.7418147921562195,0.4958642423152923,0.7674810290336609,0.69808429479599,0.8521983027458191,0.6314312219619751,HyenaDNA,True
H3K4me2,hyena_LR-6e-4_BATCH_SIZE-128_RC_AUG-True,7,0.0006,128,0.7109448313713074,0.4637854099273681,0.760650634765625,0.6490416526794434,0.9186155200004578,0.5032740831375122,HyenaDNA,True
H3K4me2,hyena_LR-6e-4_BATCH_SIZE-128_RC_AUG-True,8,0.0006,128,0.7231057286262512,0.4475300014019012,0.7333333492279053,0.7072111368179321,0.7614592909812927,0.6847521066665649,HyenaDNA,True
H3K4me2,hyena_LR-6e-4_BATCH_SIZE-128_RC_AUG-True,9,0.0006,128,0.7235734462738037,0.4604385793209076,0.7530296444892883,0.6805136203765869,0.842843770980835,0.6043030619621277,HyenaDNA,True
H3K4me2,mamba_bpe_4k_d256_4L_new1_LR-5e-5_BATCH_SIZE-256_RC_AUG-True,10,5e-05,256,,,,,,,Mamba-bpe,True
H3K4me2,mamba_bpe_4k_d256_4L_new1_LR-5e-5_BATCH_SIZE-256_RC_AUG-true,1,5e-05,256,0.7399438619613647,0.4832563400268554,0.7544169425964355,0.7146443724632263,0.798877477645874,0.6810103058815002,Mamba-bpe,True
H3K4me2,mamba_bpe_4k_d256_4L_new1_LR-5e-5_BATCH_SIZE-256_RC_AUG-True,1,5e-05,256,0.719831645488739,0.4595404267311096,0.755410373210907,0.6702898740768433,0.8652946949005127,0.5743685960769653,Mamba-bpe,True
H3K4me2,mamba_bpe_4k_d256_4L_new1_LR-5e-5_BATCH_SIZE-256_RC_AUG-true,2,5e-05,256,0.7343311309814453,0.4751462638378143,0.7545375823974609,0.7012048363685608,0.8166510462760925,0.6520112156867981,Mamba-bpe,True
H3K4me2,mamba_bpe_4k_d256_4L_new1_LR-5e-5_BATCH_SIZE-256_RC_AUG-True,2,5e-05,256,0.7296538949012756,0.4813815653324127,0.7648494839668274,0.6767458319664001,0.8793264627456665,0.57998126745224,Mamba-bpe,True
H3K4me2,mamba_bpe_4k_d256_4L_new1_LR-5e-5_BATCH_SIZE-256_RC_AUG-true,3,5e-05,256,0.722637951374054,0.4627513587474823,0.7558665871620178,0.675000011920929,0.8587464690208435,0.5865294933319092,Mamba-bpe,True
H3K4me2,mamba_bpe_4k_d256_4L_new1_LR-5e-5_BATCH_SIZE-256_RC_AUG-True,3,5e-05,256,0.7076707482337952,0.4354364275932312,0.7458316683769226,0.6597122550010681,0.8578110337257385,0.557530403137207,Mamba-bpe,True
H3K4me2,mamba_bpe_4k_d256_4L_new1_LR-5e-5_BATCH_SIZE-256_RC_AUG-True,4,5e-05,256,0.7366697788238525,0.4737229645252228,0.7418615221977234,0.7275179624557495,0.756782054901123,0.716557502746582,Mamba-bpe,True
H3K4me2,mamba_bpe_4k_d256_4L_new1_LR-5e-5_BATCH_SIZE-256_RC_AUG-True,5,5e-05,256,0.7151543498039246,0.4623454213142395,0.7591933608055115,0.6575342416763306,0.8980355262756348,0.5322731733322144,Mamba-bpe,True
H3K4me2,mamba_bpe_4k_d256_4L_new1_LR-5e-5_BATCH_SIZE-256_RC_AUG-True,6,5e-05,256,0.7310570478439331,0.4629707634449005,0.7389922738075256,0.7178130745887756,0.7614592909812927,0.7006548047065735,Mamba-bpe,True
H3K4me2,mamba_bpe_4k_d256_4L_new1_LR-5e-5_BATCH_SIZE-256_RC_AUG-True,7,5e-05,256,0.7324602603912354,0.4766818583011627,0.7590564489364624,0.690421462059021,0.842843770980835,0.622076690196991,Mamba-bpe,True
H3K4me2,mamba_bpe_4k_d256_4L_new1_LR-5e-5_BATCH_SIZE-256_RC_AUG-True,8,5e-05,256,0.7324602603912354,0.4773119390010834,0.7596638798713684,0.68954998254776,0.8456501364707947,0.6192703247070312,Mamba-bpe,True
H3K4me2,mamba_bpe_4k_d256_4L_new1_LR-5e-5_BATCH_SIZE-256_RC_AUG-True,9,5e-05,256,0.7474275231361389,0.496464192867279,0.7571942210197449,0.7290043234825134,0.7876520156860352,0.7072029709815979,Mamba-bpe,True
H3K4me2,mamba_uni_char_LR-1e-4_BATCH_SIZE-256_RC_AUG-true,10,0.0001,256,0.7352666258811951,0.4753631055355072,0.7528384327888489,0.7059786915779114,0.8063610792160034,0.6641721129417419,Mamba-char,True
H3K4me2,mamba_uni_char_LR-1e-4_BATCH_SIZE-256_RC_AUG-True,11,0.0001,256,0.7259120941162109,0.4546021819114685,0.7402482032775879,0.7034540772438049,0.7811038494110107,0.6707202792167664,Mamba-char,True
H3K4me2,mamba_uni_char_LR-1e-4_BATCH_SIZE-256_RC_AUG-True,12,0.0001,256,0.7170252799987793,0.4467424154281616,0.7469677925109863,0.6754916906356812,0.8353601694107056,0.598690390586853,Mamba-char,True
H3K4me2,mamba_uni_char_LR-1e-4_BATCH_SIZE-256_RC_AUG-True,13,0.0001,256,0.7193638682365417,0.4523099064826965,0.7497915029525757,0.6764484643936157,0.840972900390625,0.5977548956871033,Mamba-char,True
H3K4me2,mamba_uni_char_LR-1e-4_BATCH_SIZE-256_RC_AUG-True,14,0.0001,256,0.7146866321563721,0.4317494332790375,0.7288888692855835,0.6943268179893494,0.7670720219612122,0.662301242351532,Mamba-char,True
H3K4me2,mamba_uni_char_LR-1e-4_BATCH_SIZE-256_RC_AUG-True,15,0.0001,256,0.7254443168640137,0.4577961564064026,0.7473095059394836,0.6921849846839905,0.8119738101959229,0.6389148831367493,Mamba-char,True
H3K4me2,mamba_uni_char_LR-1e-4_BATCH_SIZE-256_RC_AUG-True,16,0.0001,256,0.7329279780387878,0.4715063571929931,0.7520624995231628,0.7017828226089478,0.8101028800010681,0.6557530164718628,Mamba-char,True
H3K4me2,mamba_uni_char_LR-1e-4_BATCH_SIZE-256_RC_AUG-True,17,0.0001,256,0.7287184000015259,0.4616444110870361,0.7458369731903076,0.7015663385391235,0.7960711121559143,0.6613657474517822,Mamba-char,True
H3K4me2,mamba_uni_char_LR-1e-4_BATCH_SIZE-256_RC_AUG-True,18,0.0001,256,0.737137496471405,0.4802426397800445,0.7562879323959351,0.7049312591552734,0.8157156109809875,0.6585593819618225,Mamba-char,True
H3K4me2,mamba_uni_char_LR-1e-4_BATCH_SIZE-256_RC_AUG-true,4,0.0001,256,0.7231057286262512,0.4593668580055237,0.7525083422660828,0.680272102355957,0.84190833568573,0.6043030619621277,Mamba-char,True
H3K4me2,mamba_uni_char_LR-1e-4_BATCH_SIZE-256_RC_AUG-true,5,0.0001,256,0.7291861772537231,0.4673921763896942,0.7533020973205566,0.6917057633399963,0.8269410729408264,0.6314312219619751,Mamba-char,True
H3K4me2,mamba_uni_char_LR-1e-4_BATCH_SIZE-256_RC_AUG-true,6,0.0001,256,0.7287184000015259,0.463619589805603,0.7491349577903748,0.6967015266418457,0.8101028800010681,0.6473339796066284,Mamba-char,True
H3K4me2,mamba_uni_char_LR-1e-4_BATCH_SIZE-256_RC_AUG-true,7,0.0001,256,0.7193638682365417,0.4506231546401977,0.748110830783844,0.6785986423492432,0.8334892392158508,0.6052385568618774,Mamba-char,True
H3K4me2,mamba_uni_char_LR-1e-4_BATCH_SIZE-256_RC_AUG-true,8,0.0001,256,0.7301216125488281,0.4623945653438568,0.7425256371498108,0.7098976373672485,0.778297483921051,0.6819457411766052,Mamba-char,True
H3K4me2,mamba_uni_char_LR-1e-4_BATCH_SIZE-256_RC_AUG-true,9,0.0001,256,0.7057998180389404,0.4279896318912506,0.7412587404251099,0.661527156829834,0.842843770980835,0.5687558650970459,Mamba-char,True
H3K4me3,CNN-LR-1e-3_BATCH_SIZE-64_RC_AUG-false,1,0.001,64,0.7976804375648499,0.6001660227775574,0.7840440273284912,0.8407079577445984,0.7345361113548279,0.8608247637748718,CNN,False
H3K4me3,CNN-LR-1e-3_BATCH_SIZE-64_RC_AUG-false,2,0.001,64,0.7835051417350769,0.5739139318466187,0.7653631567955017,0.8353658318519592,0.7061855792999268,0.8608247637748718,CNN,False
H3K4me3,CNN-LR-1e-3_BATCH_SIZE-64_RC_AUG-false,3,0.001,64,0.7847937941551208,0.5695894956588745,0.7845161557197571,0.7855297327041626,0.7835051417350769,0.7860824465751648,CNN,False
H3K4me3,caduceus_ps_LR-1e-4_BATCH_SIZE-128_RC_AUG-false,1,0.0001,128,0.8144329786300659,0.6288743615150452,0.8139534592628479,0.8160621523857117,0.811855673789978,0.8170102834701538,Caduceus,False
H3K4me3,caduceus_ps_LR-1e-4_BATCH_SIZE-128_RC_AUG-false,2,0.0001,128,0.8157216310501099,0.6316972374916077,0.8130719065666199,0.8249337077140808,0.8015463948249817,0.8298969268798828,Caduceus,False
H3K4me3,caduceus_ps_LR-1e-4_BATCH_SIZE-128_RC_AUG-false,3,0.0001,128,0.8105670213699341,0.6211856007575989,0.8093385100364685,0.8146213889122009,0.8041236996650696,0.8170102834701538,Caduceus,False
H3K4me3,hyena_LR-2e-4_BATCH_SIZE-256_RC_AUG-false,1,0.0002,256,0.8041236996650696,0.613784670829773,0.7900552749633789,0.851190447807312,0.7371134161949158,0.8711340427398682,HyenaDNA,False
H3K4me3,hyena_LR-2e-4_BATCH_SIZE-256_RC_AUG-false,2,0.0002,256,0.8170102834701538,0.6340543031692505,0.8179486989974976,0.8137755393981934,0.8221649527549744,0.811855673789978,HyenaDNA,False
H3K4me3,hyena_LR-2e-4_BATCH_SIZE-256_RC_AUG-false,3,0.0002,256,0.8286082744598389,0.6572186946868896,0.8288288116455078,0.8277634978294373,0.8298969268798828,0.8273195624351501,HyenaDNA,False
H3K4me3,mamba_bpe_4k_d256_4L_new1_LR-5e-5_BATCH_SIZE-256_RC_AUG-True,10,5e-05,256,0.8002577424049377,0.6006770730018616,0.8025477528572083,0.7934508919715881,0.811855673789978,0.7886598110198975,Mamba-bpe,True
H3K4me3,mamba_bpe_4k_d256_4L_new1_LR-5e-5_BATCH_SIZE-256_RC_AUG-true,1,5e-05,256,0.8028350472450256,0.6057204008102417,0.8040972948074341,0.7989822030067444,0.8092783689498901,0.7963917255401611,Mamba-bpe,True
H3K4me3,mamba_bpe_4k_d256_4L_new1_LR-5e-5_BATCH_SIZE-256_RC_AUG-True,1,5e-05,256,0.8028350472450256,0.6057686805725098,0.8010402917861938,0.808398962020874,0.7938144207000732,0.811855673789978,Mamba-bpe,True
H3K4me3,mamba_bpe_4k_d256_4L_new1_LR-5e-5_BATCH_SIZE-256_RC_AUG-true,2,5e-05,256,0.8002577424049377,0.6010926961898804,0.7957839369773865,0.8140161633491516,0.7783505320549011,0.8221649527549744,Mamba-bpe,True
H3K4me3,mamba_bpe_4k_d256_4L_new1_LR-5e-5_BATCH_SIZE-256_RC_AUG-True,2,5e-05,256,0.7796391844749451,0.5595925450325012,0.7758846879005432,0.7893333435058594,0.7628865838050842,0.7963917255401611,Mamba-bpe,True
H3K4me3,mamba_bpe_4k_d256_4L_new1_LR-5e-5_BATCH_SIZE-256_RC_AUG-true,3,5e-05,256,0.8105670213699341,0.6211360692977905,0.8103225827217102,0.8113695383071899,0.8092783689498901,0.811855673789978,Mamba-bpe,True
H3K4me3,mamba_bpe_4k_d256_4L_new1_LR-5e-5_BATCH_SIZE-256_RC_AUG-True,3,5e-05,256,0.8079897165298462,0.6162270903587341,0.8052287697792053,0.8169761300086975,0.7938144207000732,0.8221649527549744,Mamba-bpe,True
H3K4me3,mamba_bpe_4k_d256_4L_new1_LR-5e-5_BATCH_SIZE-256_RC_AUG-True,4,5e-05,256,0.8067010045051575,0.6152438521385193,0.8138957619667053,0.7846890091896057,0.8453608155250549,0.7680412530899048,Mamba-bpe,True
H3K4me3,mamba_bpe_4k_d256_4L_new1_LR-5e-5_BATCH_SIZE-256_RC_AUG-True,5,5e-05,256,0.8015463948249817,0.6031649112701416,0.800000011920929,0.8062826991081238,0.7938144207000732,0.8092783689498901,Mamba-bpe,True
H3K4me3,mamba_bpe_4k_d256_4L_new1_LR-5e-5_BATCH_SIZE-256_RC_AUG-True,6,5e-05,256,0.8054123520851135,0.61128169298172,0.8015768527984619,0.817694365978241,0.7860824465751648,0.8247422575950623,Mamba-bpe,True
H3K4me3,mamba_bpe_4k_d256_4L_new1_LR-5e-5_BATCH_SIZE-256_RC_AUG-True,7,5e-05,256,0.7938144207000732,0.590174674987793,0.802955687046051,0.7688679099082947,0.8402062058448792,0.7474226951599121,Mamba-bpe,True
H3K4me3,mamba_bpe_4k_d256_4L_new1_LR-5e-5_BATCH_SIZE-256_RC_AUG-True,8,5e-05,256,0.7938144207000732,0.5878241062164307,0.7911227345466614,0.8015872836112976,0.780927836894989,0.8067010045051575,Mamba-bpe,True
H3K4me3,mamba_bpe_4k_d256_4L_new1_LR-5e-5_BATCH_SIZE-256_RC_AUG-True,9,5e-05,256,0.7989690899848938,0.5983277559280396,0.8025316596031189,0.788557231426239,0.8170102834701538,0.780927836894989,Mamba-bpe,True
H3K4me3,mamba_uni_char_LR-5e-4_BATCH_SIZE-256_RC_AUG-true,10,0.0005,256,0.8079897165298462,0.6172620058059692,0.8015978932380676,0.8292011022567749,0.7757731676101685,0.8402062058448792,Mamba-char,True
H3K4me3,mamba_uni_char_LR-5e-4_BATCH_SIZE-256_RC_AUG-true,4,0.0005,256,0.8079897165298462,0.6179549098014832,0.8153655529022217,0.7852028608322144,0.8479381203651428,0.7680412530899048,Mamba-char,True
H3K4me3,mamba_uni_char_LR-5e-4_BATCH_SIZE-256_RC_AUG-true,5,0.0005,256,0.7989690899848938,0.6005286574363708,0.7891891598701477,0.8295454382896423,0.7525773048400879,0.8453608155250549,Mamba-char,True
H3K4me3,mamba_uni_char_LR-5e-4_BATCH_SIZE-256_RC_AUG-true,6,0.0005,256,0.8054123520851135,0.611721396446228,0.800000011920929,0.8228882551193237,0.7783505320549011,0.8324742317199707,Mamba-char,True
H3K4me3,mamba_uni_char_LR-5e-4_BATCH_SIZE-256_RC_AUG-true,7,0.0005,256,0.8067010045051575,0.615498960018158,0.7983871102333069,0.834269642829895,0.7654638886451721,0.8479381203651428,Mamba-char,True
H3K4me3,mamba_uni_char_LR-5e-4_BATCH_SIZE-256_RC_AUG-true,8,0.0005,256,0.8015463948249817,0.6032931804656982,0.7989556193351746,0.8095238208770752,0.7886598110198975,0.8144329786300659,Mamba-char,True
H3K4me3,mamba_uni_char_LR-5e-4_BATCH_SIZE-256_RC_AUG-true,9,0.0005,256,0.8092783689498901,0.6188527345657349,0.8121827244758606,0.800000011920929,0.8247422575950623,0.7938144207000732,Mamba-char,True
H3K9ac,CNN-LR-1e-3_BATCH_SIZE-64_RC_AUG-false,1,0.001,64,0.7490040063858032,0.5021052360534668,0.7640449404716492,0.7208480834960938,0.8127490282058716,0.6852589845657349,CNN,False
H3K9ac,CNN-LR-1e-3_BATCH_SIZE-64_RC_AUG-false,2,0.001,64,0.7599601745605469,0.5199708938598633,0.7616221308708191,0.756385087966919,0.7669322490692139,0.7529880404472351,CNN,False
H3K9ac,CNN-LR-1e-3_BATCH_SIZE-64_RC_AUG-false,3,0.001,64,0.7430278658866882,0.4881093502044678,0.7306889295578003,0.7675438523292542,0.6972111463546753,0.788844645023346,CNN,False
H3K9ac,caduceus_ps_LR-1e-4_BATCH_SIZE-256_RC_AUG-false,1,0.0001,256,0.7539840340614319,0.5085021257400513,0.7594936490058899,0.7428571581840515,0.7768924236297607,0.7310757040977478,Caduceus,False
H3K9ac,caduceus_ps_LR-1e-4_BATCH_SIZE-256_RC_AUG-false,2,0.0001,256,0.7539840340614319,0.511760413646698,0.7680751085281372,0.7264653444290161,0.8147410154342651,0.6932271122932434,Caduceus,False
H3K9ac,caduceus_ps_LR-1e-4_BATCH_SIZE-256_RC_AUG-false,3,0.0001,256,0.7579681277275085,0.5163062214851379,0.7624633312225342,0.7485604882240295,0.7768924236297607,0.7390438318252563,Caduceus,False
H3K9ac,hyena_LR-6e-5_BATCH_SIZE-256_RC_AUG-true,1,6e-05,256,0.7599601745605469,0.5199460983276367,0.7611496448516846,0.7573964595794678,0.7649402618408203,0.7549800872802734,HyenaDNA,True
H3K9ac,hyena_LR-6e-5_BATCH_SIZE-256_RC_AUG-true,2,6e-05,256,0.7529880404472351,0.5063017010688782,0.7573385238647461,0.7442307472229004,0.7709163427352905,0.7350597381591797,HyenaDNA,True
H3K9ac,hyena_LR-6e-5_BATCH_SIZE-256_RC_AUG-true,3,6e-05,256,0.7480079531669617,0.4964505136013031,0.7426246404647827,0.7588357329368591,0.7270916104316711,0.7689242959022522,HyenaDNA,True
H3K9ac,mamba_bpe_4k_d256_4L_new1_LR-5e-5_BATCH_SIZE-128_RC_AUG-True,10,5e-05,128,0.730079710483551,0.4629462957382202,0.7144362330436707,0.7583892345428467,0.675298810005188,0.7848605513572693,Mamba-bpe,True
H3K9ac,mamba_bpe_4k_d256_4L_new1_LR-5e-5_BATCH_SIZE-128_RC_AUG-true,1,5e-05,128,0.7559760808944702,0.5152846574783325,0.7690857648849487,0.7298747897148132,0.8127490282058716,0.6992031931877136,Mamba-bpe,True
H3K9ac,mamba_bpe_4k_d256_4L_new1_LR-5e-5_BATCH_SIZE-128_RC_AUG-True,1,5e-05,128,0.7529880404472351,0.5060122609138489,0.7544554471969604,0.75,0.7589641213417053,0.7470119595527649,Mamba-bpe,True
H3K9ac,mamba_bpe_4k_d256_4L_new1_LR-5e-5_BATCH_SIZE-128_RC_AUG-true,2,5e-05,128,0.7350597381591797,0.4702538847923279,0.7381889820098877,0.7295719981193542,0.7470119595527649,0.7231075763702393,Mamba-bpe,True
H3K9ac,mamba_bpe_4k_d256_4L_new1_LR-5e-5_BATCH_SIZE-128_RC_AUG-True,2,5e-05,128,0.737051784992218,0.4808836579322815,0.7573529481887817,0.703071653842926,0.8207171559333801,0.6533864736557007,Mamba-bpe,True
H3K9ac,mamba_bpe_4k_d256_4L_new1_LR-5e-5_BATCH_SIZE-128_RC_AUG-true,3,5e-05,128,0.7191234827041626,0.43841752409935,0.7229862213134766,0.713178277015686,0.7330677509307861,0.7051792740821838,Mamba-bpe,True
H3K9ac,mamba_bpe_4k_d256_4L_new1_LR-5e-5_BATCH_SIZE-128_RC_AUG-True,3,5e-05,128,0.7380478382110596,0.4761418998241424,0.7398615479469299,0.7347740530967712,0.7450199127197266,0.7310757040977478,Mamba-bpe,True
H3K9ac,mamba_bpe_4k_d256_4L_new1_LR-5e-5_BATCH_SIZE-128_RC_AUG-True,4,5e-05,128,0.7290836572647095,0.4582255184650421,0.731225311756134,0.7254902124404907,0.737051784992218,0.7211155295372009,Mamba-bpe,True
H3K9ac,mamba_bpe_4k_d256_4L_new1_LR-5e-5_BATCH_SIZE-128_RC_AUG-True,5,5e-05,128,0.7350597381591797,0.4827316701412201,0.7620751261711121,0.6915584206581116,0.8486055731773376,0.6215139627456665,Mamba-bpe,True
H3K9ac,mamba_bpe_4k_d256_4L_new1_LR-5e-5_BATCH_SIZE-128_RC_AUG-True,6,5e-05,128,0.7460159659385681,0.4923142492771148,0.7502448558807373,0.7379575967788696,0.762948215007782,0.7290836572647095,Mamba-bpe,True
H3K9ac,mamba_bpe_4k_d256_4L_new1_LR-5e-5_BATCH_SIZE-128_RC_AUG-True,7,5e-05,128,0.7410358786582947,0.4936308860778808,0.7661870718002319,0.6983606815338135,0.8486055731773376,0.6334661245346069,Mamba-bpe,True
H3K9ac,mamba_bpe_4k_d256_4L_new1_LR-5e-5_BATCH_SIZE-128_RC_AUG-True,8,5e-05,128,0.7290836572647095,0.4638001918792724,0.7486136555671692,0.6982758641242981,0.8067728877067566,0.6513944268226624,Mamba-bpe,True
H3K9ac,mamba_bpe_4k_d256_4L_new1_LR-5e-5_BATCH_SIZE-128_RC_AUG-True,9,5e-05,128,0.7290836572647095,0.4606453478336334,0.7424242496490479,0.7075812220573425,0.7808765172958374,0.6772908568382263,Mamba-bpe,True
H3K9ac,mamba_uni_char_LR-5e-4_BATCH_SIZE-256_RC_AUG-true,10,0.0005,256,0.7609561681747437,0.5219496488571167,0.7595190405845642,0.7641128897666931,0.7549800872802734,0.7669322490692139,Mamba-char,True
H3K9ac,mamba_uni_char_LR-5e-4_BATCH_SIZE-256_RC_AUG-true,4,0.0005,256,0.7549800872802734,0.5107553005218506,0.7616279125213623,0.7415094375610352,0.782868504524231,0.7270916104316711,Mamba-char,True
H3K9ac,mamba_uni_char_LR-5e-4_BATCH_SIZE-256_RC_AUG-true,5,0.0005,256,0.7460159659385681,0.4932321310043335,0.7545716762542725,0.7299813628196716,0.7808765172958374,0.711155354976654,Mamba-char,True
H3K9ac,mamba_uni_char_LR-5e-4_BATCH_SIZE-256_RC_AUG-true,6,0.0005,256,0.7390438318252563,0.4796126186847687,0.7490421533584595,0.7214022278785706,0.7788844704627991,0.6992031931877136,Mamba-char,True
H3K9ac,mamba_uni_char_LR-5e-4_BATCH_SIZE-256_RC_AUG-true,7,0.0005,256,0.7490040063858032,0.4990228712558746,0.7407407164573669,0.7659574747085571,0.717131495475769,0.7808765172958374,Mamba-char,True
H3K9ac,mamba_uni_char_LR-5e-4_BATCH_SIZE-256_RC_AUG-true,8,0.0005,256,0.7440239191055298,0.4995269179344177,0.7686768770217896,0.7011494040489197,0.850597620010376,0.6374502182006836,Mamba-char,True
