benchmark,task,model,learning_rate,batch_size,rc_aug,num_replicates,num_valid_replicates,num_nan_replicates,accuracy_mean,accuracy_std,mcc_mean,mcc_std,is_best
N/A,H3K4me2,CNN,0.001,64,False,3,3,0,0.742594321568807,0.007036640316622387,0.487087607383728,0.015921718706738797,True
N/A,H3K4me2,Caduceus,0.001,128,False,10,3,7,0.7357343236605326,0.01743184863716822,0.4750637412071228,0.037746175909243465,False
N/A,H3K4me2,Caduceus,0.001,128,True,8,7,1,0.7363356947898865,0.012133009440539457,0.48483530964170185,0.019552969799149274,True
N/A,H3K4me2,Caduceus,0.001,256,False,3,3,0,0.721702516078949,0.007015883922576904,0.45713650186856586,0.01822627815111983,False
N/A,H3K4me2,Caduceus,0.0001,128,False,3,3,0,0.726223886013031,0.007098550590067394,0.461121400197347,0.012681444162112686,False
N/A,H3K4me2,Caduceus,0.0001,256,False,3,3,0,0.725912074247996,0.004286794095150748,0.4623207052548726,0.010058951311847577,False
N/A,H3K4me2,Caduceus,1e-05,128,False,3,3,0,0.7132834394772848,0.001403182745085368,0.4362805287043254,0.0034250137018592797,False
N/A,H3K4me2,Caduceus,1e-05,256,False,3,3,0,0.71110071738561,0.0013502189613535417,0.43036378423372906,0.004159744970695584,False
N/A,H3K4me2,Caduceus,0.008,128,False,3,3,0,0.6231680711110433,0.10667590704602305,0.2464802364508311,0.2134794328947496,False
N/A,H3K4me2,Caduceus,0.008,256,False,3,3,0,0.5116931796073914,0.018265320526719954,0.0614831633865833,0.06895167992723056,False
N/A,H3K4me2,HyenaDNA,0.0002,128,False,2,1,1,0.762862503528595,0.0,0.5313400030136108,0.0,False
N/A,H3K4me2,HyenaDNA,0.0002,128,True,2,1,1,0.7296538949012756,0.0,0.461669921875,0.0,False
N/A,H3K4me2,HyenaDNA,0.0002,256,False,2,1,1,0.7680074572563171,0.0,0.5500568151473999,0.0,False
N/A,H3K4me2,HyenaDNA,0.0002,256,True,2,1,1,0.7076707482337952,0.0,0.4499239921569824,0.0,False
N/A,H3K4me2,HyenaDNA,0.006,128,True,3,3,0,0.6057062745094299,0.032021349371061006,0.2423512736956278,0.04816280842987225,False
N/A,H3K4me2,HyenaDNA,0.006,256,True,3,3,0,0.5804490248362223,0.05236034023812056,0.17820324748754499,0.10113398047293193,False
N/A,H3K4me2,HyenaDNA,0.0006,128,False,2,1,1,0.7666043043136597,0.0,0.538903534412384,0.0,False
N/A,H3K4me2,HyenaDNA,0.0006,128,True,13,13,0,0.7315967449775109,0.009079286441545353,0.4765191880556253,0.014612897712013868,True
N/A,H3K4me2,HyenaDNA,0.0006,256,False,2,1,1,0.7637979388237,0.0,0.5462532043457031,0.0,False
N/A,H3K4me2,HyenaDNA,0.0006,256,True,11,11,0,0.7307594147595492,0.010756244983548241,0.47222098979082977,0.01741862470412645,False
N/A,H3K4me2,HyenaDNA,6e-05,128,True,3,3,0,0.7256002426147461,0.0018902927807918873,0.4596771498521169,0.005144605192462315,False
N/A,H3K4me2,HyenaDNA,6e-05,256,True,3,3,0,0.7299657066663107,0.0055801392670193715,0.4692576626936595,0.012377108782793269,False
N/A,H3K4me2,Mamba-bpe,0.0001,128,True,3,3,0,0.7246648073196411,0.0034476678575545584,0.4675404727458954,0.005849878100726622,False
N/A,H3K4me2,Mamba-bpe,0.0001,256,True,3,3,0,0.7241970499356588,0.004494400861109868,0.4526427586873372,0.01084371887005232,False
N/A,H3K4me2,Mamba-bpe,0.0002,128,True,3,3,0,0.7235734264055887,0.006080466967364913,0.44997209310531616,0.009353241511955879,False
N/A,H3K4me2,Mamba-bpe,0.0002,256,True,5,5,0,0.7235734462738037,0.008148384100922196,0.4586281955242157,0.011284641173676916,False
N/A,H3K4me2,Mamba-bpe,5e-05,256,True,15,14,1,0.7294534317084721,0.010255116774952446,0.4703081505639212,0.014381736785019248,True
N/A,H3K4me2,Mamba-bpe,5e-05,128,True,3,3,0,0.7270034352938334,0.004086457940545826,0.4612988233566284,0.007051157783966496,False
N/A,H3K4me2,Mamba-char,0.01,128,True,3,2,1,0.6707203090190887,0.007276105486375213,0.3418761342763901,0.014072390175878094,False
N/A,H3K4me2,Mamba-char,0.01,256,True,2,1,1,0.6510757803916931,0.0,0.333102822303772,0.0,False
N/A,H3K4me2,Mamba-char,0.001,128,True,3,2,1,0.7193638980388641,0.0052917475647853,0.44787776470184326,0.001292559550132098,False
N/A,H3K4me2,Mamba-char,0.001,256,True,2,1,1,0.7053321003913879,0.0,0.410722404718399,0.0,False
N/A,H3K4me2,Mamba-char,0.0001,128,True,7,7,0,0.7209675312042236,0.005933912160781024,0.45127502935273306,0.010205847907073044,False
N/A,H3K4me2,Mamba-char,0.0001,256,True,18,18,0,0.7243529756863912,0.007986076899066165,0.45626284016503227,0.014271477378201357,True
N/A,H3K4me2,Mamba-char,0.002,128,True,3,2,1,0.7340973019599915,0.006945379166110228,0.47586061060428614,0.00639749120889286,False
N/A,H3K4me2,Mamba-char,0.002,256,True,2,1,1,0.7277829647064209,0.0,0.4575724005699157,0.0,False
N/A,H3K4me2,Mamba-char,0.0003,128,True,7,7,0,0.7215688909803119,0.009576850135347497,0.45669587169374737,0.011991311706178391,False
N/A,H3K4me2,Mamba-char,0.0003,256,True,7,7,0,0.7193638937813895,0.01165256204135858,0.45124267254556927,0.011044025989935962,False
N/A,H3K4me2,Mamba-char,0.0005,128,True,7,7,0,0.7171588880675179,0.010260589699456825,0.4465115027768271,0.01815813540739539,False
N/A,H3K4me2,Mamba-char,0.0005,256,True,7,7,0,0.7200320703642709,0.010089075984623583,0.4526702761650085,0.010958330819550778,False
N/A,H3K4me3,CNN,0.001,64,False,3,3,0,0.7886597911516825,0.007838635247826145,0.5812231500943502,0.01654688811241002,True
N/A,H3K4me3,Caduceus,0.01,128,False,2,1,1,0.7306700944900513,0.0,0.4855550825595855,0.0,False
N/A,H3K4me3,Caduceus,0.001,128,False,3,3,0,0.8049828410148621,0.005208061163987348,0.6101054946581522,0.010476724570102151,False
N/A,H3K4me3,Caduceus,0.001,256,False,3,3,0,0.8015463749567667,0.00464633543943717,0.6054826974868774,0.00948840497060351,False
N/A,H3K4me3,Caduceus,0.0001,128,False,10,3,7,0.8135738770167033,0.0026825439279352147,0.6272523999214172,0.00544028457576842,False
N/A,H3K4me3,Caduceus,0.0001,128,True,10,10,0,0.811211347579956,0.004474367272649526,0.6232390820980072,0.008640525391565785,True
N/A,H3K4me3,Caduceus,0.0001,256,False,3,3,0,0.8127147754033407,0.001488007643208477,0.6262018084526062,0.0031043291778582024,False
N/A,H3K4me3,Caduceus,0.0001,256,True,7,6,1,0.8082044720649719,0.006983383657447298,0.6170192261536916,0.014214800599251138,False
N/A,H3K4me3,Caduceus,1e-05,128,False,3,3,0,0.7951030929883321,0.0022320458775704176,0.5906479557355245,0.004224929639785511,False
N/A,H3K4me3,Caduceus,1e-05,256,False,3,3,0,0.7951030731201172,0.0012886524200439453,0.590238114198049,0.002546161582782426,False
N/A,H3K4me3,Caduceus,0.008,128,False,3,3,0,0.5876288612683614,0.1517776399262065,0.17537192503611246,0.30375308438370724,False
N/A,H3K4me3,Caduceus,0.008,256,False,3,3,0,0.7104811072349548,0.025816117500821346,0.4288740356763204,0.0589104292164591,False
N/A,H3K4me3,HyenaDNA,0.0002,128,False,3,2,1,0.8060567080974579,0.004556116470876156,0.613496333360672,0.008320925860960277,False
N/A,H3K4me3,HyenaDNA,0.0002,128,True,11,11,0,0.7981490113518455,0.007453591224527243,0.5981072133237665,0.015292968794517307,False
N/A,H3K4me3,HyenaDNA,0.0002,256,False,3,3,0,0.8165807525316874,0.012247937513740348,0.6350192228953043,0.021733083298589785,False
N/A,H3K4me3,HyenaDNA,0.0002,256,True,13,12,1,0.7975730299949646,0.006130112291174303,0.5963027526934942,0.011948879916181036,False
N/A,H3K4me3,HyenaDNA,0.006,128,True,3,3,0,0.707903782526652,0.04641560472946526,0.4249977072079976,0.09998619477100087,False
N/A,H3K4me3,HyenaDNA,0.006,256,True,3,3,0,0.5949312647183737,0.17003635506088682,0.1956300139427185,0.3438980689449768,False
N/A,H3K4me3,HyenaDNA,0.0006,128,False,3,2,1,0.7963917553424835,0.0054673313356816845,0.5929052233695984,0.011104008708680141,False
N/A,H3K4me3,HyenaDNA,0.0006,128,True,3,3,0,0.7942439913749695,0.004525629684300632,0.5894355575243632,0.009126021267762758,False
N/A,H3K4me3,HyenaDNA,0.0006,256,False,3,2,1,0.8157216310501099,0.0,0.6338838934898376,0.0002039907467927271,False
N/A,H3K4me3,HyenaDNA,0.0006,256,True,11,11,0,0.7985004674304615,0.0057130747542578665,0.6000154451890425,0.012730263377721285,True
N/A,H3K4me3,HyenaDNA,6e-05,128,True,3,3,0,0.7951030929883321,0.007174945136336675,0.5902581810951233,0.014293097669278653,False
N/A,H3K4me3,HyenaDNA,6e-05,256,True,3,3,0,0.8015463948249817,0.0012886524200439453,0.6043605009714762,0.0035548744504728543,False
N/A,H3K4me3,Mamba-bpe,0.0001,128,True,3,3,0,0.7860824664433798,0.004464057342383097,0.5748511354128519,0.008838658598162463,False
N/A,H3K4me3,Mamba-bpe,0.0001,256,True,3,3,0,0.7951030929883321,0.009020635059906999,0.592208723227183,0.0178370663386197,False
N/A,H3K4me3,Mamba-bpe,0.0002,128,True,3,3,0,0.7895188927650452,0.006356805673841534,0.5825230677922567,0.01578776480863159,False
N/A,H3K4me3,Mamba-bpe,0.0002,256,True,3,3,0,0.7826460599899292,0.008184110863161991,0.56813116868337,0.018501433456859454,False
N/A,H3K4me3,Mamba-bpe,5e-05,128,True,3,3,0,0.7847938338915507,0.011234279715860777,0.5712419748306274,0.021017725530649952,False
N/A,H3K4me3,Mamba-bpe,5e-05,256,True,13,13,0,0.8003568603442266,0.007951868429447761,0.6012485806758587,0.01583102194169771,True
N/A,H3K4me3,Mamba-char,0.01,128,True,3,3,0,0.7048969070116679,0.037371128797535104,0.423476775487264,0.058567019833183936,False
N/A,H3K4me3,Mamba-char,0.01,256,True,3,2,1,0.5927834808826447,0.08200980144783122,0.28746698796749115,0.1626871092065663,False
N/A,H3K4me3,Mamba-char,0.001,128,True,3,3,0,0.7959621946016947,0.010959928420184848,0.5938068826993307,0.022900583702914007,False
N/A,H3K4me3,Mamba-char,0.001,256,True,13,13,0,0.800951613829686,0.007849465114322577,0.6041189844791706,0.014906076383954326,False
N/A,H3K4me3,Mamba-char,0.0001,128,True,7,7,0,0.8004418185779026,0.010894795480984145,0.6020227670669556,0.021471307418036097,False
N/A,H3K4me3,Mamba-char,0.0001,256,True,18,18,0,0.8023339046372308,0.0072916225781511365,0.6058002081182268,0.01367573086367053,True
N/A,H3K4me3,Mamba-char,0.002,128,True,3,3,0,0.7835051417350769,0.0025773048400878906,0.56822270154953,0.004165254587925691,False
N/A,H3K4me3,Mamba-char,0.002,256,True,3,2,1,0.7931700944900513,0.017313166725002074,0.5917540490627289,0.028238093474359426,False
N/A,H3K4me3,Mamba-char,0.0003,128,True,7,7,0,0.8008100134985787,0.006853644126044963,0.6035222326006208,0.01203830493742206,False
N/A,H3K4me3,Mamba-char,0.0003,256,True,15,15,0,0.8017182072003682,0.00768373627340297,0.6046365976333619,0.014248045219007553,False
N/A,H3K4me3,Mamba-char,0.0005,128,True,7,7,0,0.7980485899107796,0.008375117336849354,0.5993037223815918,0.013384625279890906,False
N/A,H3K4me3,Mamba-char,0.0005,256,True,7,7,0,0.8054123776299613,0.003793713625747482,0.6121588349342346,0.007412307050707509,False
N/A,H3K9ac,CNN,0.001,64,False,3,3,0,0.7506640156110128,0.008587344888121297,0.503395160039266,0.01596989101224626,True
N/A,H3K9ac,Caduceus,0.01,128,False,2,1,1,0.6613546013832092,0.0,0.3614055216312408,0.0,False
N/A,H3K9ac,Caduceus,0.001,128,False,3,3,0,0.7420318722724915,0.007182369139920352,0.49455564220746356,0.005011657190823218,False
N/A,H3K9ac,Caduceus,0.001,256,False,3,3,0,0.7470119396845499,0.006972104311010625,0.5010798970858256,0.013743880176820275,False
N/A,H3K9ac,Caduceus,0.0001,128,False,3,3,0,0.7526560425758362,0.01022229941002892,0.508698950211207,0.019988311438193778,False
N/A,H3K9ac,Caduceus,0.0001,256,False,10,3,7,0.7553120652834574,0.0023002175505860587,0.5121895869572958,0.003919709159812361,True
N/A,H3K9ac,Caduceus,0.0001,256,True,8,7,1,0.7548377854483468,0.0019440248347531123,0.5106402465275356,0.0033577425784747177,False
N/A,H3K9ac,Caduceus,1e-05,128,False,3,3,0,0.7280876437822977,0.001725180369318377,0.45695750912030536,0.0034054401664561362,False
N/A,H3K9ac,Caduceus,1e-05,256,False,3,3,0,0.7257636189460754,0.0005750371812676577,0.45287369688351947,6.484347318561014e-05,False
N/A,H3K9ac,Caduceus,0.008,128,False,3,3,0,0.6430942813555399,0.08171177359991612,0.29121461013952893,0.16393149930545758,False
N/A,H3K9ac,Caduceus,0.008,256,False,3,3,0,0.610557754834493,0.05250619748402335,0.2768624077240626,0.07064500138590527,False
N/A,H3K9ac,HyenaDNA,0.0002,128,False,3,2,1,0.7609561681747437,0.011268634298963694,0.5249963402748108,0.02525177852312003,False
N/A,H3K9ac,HyenaDNA,0.0002,128,True,3,2,1,0.7345617711544037,0.0021128636626996287,0.46958500146865845,0.004689974861746755,False
N/A,H3K9ac,HyenaDNA,0.0002,256,False,3,2,1,0.7803784906864166,0.006338590988098886,0.563016951084137,0.013507643479256428,False
N/A,H3K9ac,HyenaDNA,0.0002,256,True,13,12,1,0.7509960134824117,0.0067819554239458395,0.5049279655019442,0.011723486102060334,True
N/A,H3K9ac,HyenaDNA,0.006,128,True,3,3,0,0.6879150072733561,0.02293721767394652,0.3828696608543396,0.04177339388182001,False
N/A,H3K9ac,HyenaDNA,0.006,256,True,3,3,0,0.642762303352356,0.04894011270502425,0.308106521765391,0.08070935855353921,False
N/A,H3K9ac,HyenaDNA,0.0006,128,False,3,2,1,0.7629481852054596,0.005634317149481847,0.5289657115936279,0.011334383382640688,False
N/A,H3K9ac,HyenaDNA,0.0006,128,True,3,3,0,0.7490039666493734,0.013176038658343905,0.49961986144383747,0.026164286552921762,False
N/A,H3K9ac,HyenaDNA,0.0006,256,False,3,2,1,0.756474107503891,0.0147900456388974,0.5142989158630371,0.03032634337752869,False
N/A,H3K9ac,HyenaDNA,0.0006,256,True,3,3,0,0.7470119595527649,0.006972112825942533,0.4955694377422333,0.015097005366200313,False
N/A,H3K9ac,HyenaDNA,6e-05,128,True,3,3,0,0.75,0.007182369139920352,0.5024911860624949,0.013797807026294675,False
N/A,H3K9ac,HyenaDNA,6e-05,256,True,3,3,0,0.7536520560582479,0.006003714401024638,0.507566104332606,0.011798714426498942,False
N/A,H3K9ac,Mamba-bpe,0.0001,128,True,3,3,0,0.7310756842295328,0.015072457067464583,0.46807314952214557,0.024458391899122058,False
N/A,H3K9ac,Mamba-bpe,0.0001,256,True,3,3,0,0.7297476728757223,0.006325546644975043,0.46152841051419574,0.013891960983995961,False
N/A,H3K9ac,Mamba-bpe,0.0002,128,True,3,3,0,0.7280876437822977,0.013062633748949247,0.4584697186946869,0.025985260125892303,False
N/A,H3K9ac,Mamba-bpe,0.0002,256,True,3,3,0,0.7187915047009786,0.01992861784747169,0.4516444206237793,0.03226690261764966,False
N/A,H3K9ac,Mamba-bpe,5e-05,128,True,13,13,0,0.736745325418619,0.010313977070404882,0.4770221572655898,0.02119948611545213,True
N/A,H3K9ac,Mamba-bpe,5e-05,256,True,3,3,0,0.7267596324284872,0.0037708601796323715,0.46093271176020306,0.014401869902926797,False
N/A,H3K9ac,Mamba-char,0.01,128,True,3,2,1,0.6195219159126282,0.032397355219657004,0.2920783460140228,0.026571691377935698,False
N/A,H3K9ac,Mamba-char,0.01,256,True,3,2,1,0.6035856604576111,0.03662308254505626,0.22374910861253736,0.09464651191274645,False
N/A,H3K9ac,Mamba-char,0.001,128,True,13,13,0,0.7392736719204829,0.013456375858886,0.47982622339175296,0.027611132653121876,False
N/A,H3K9ac,Mamba-char,0.001,256,True,3,2,1,0.7345617711544037,0.006338590988098886,0.4821687340736389,0.001291885200555865,False
N/A,H3K9ac,Mamba-char,0.0001,128,True,7,7,0,0.7501422933169773,0.0025346906357799387,0.5018999832017081,0.006044694690628697,False
N/A,H3K9ac,Mamba-char,0.0001,256,True,7,7,0,0.7482925398009164,0.009356095620515027,0.49964154618127005,0.017292743470318794,False
N/A,H3K9ac,Mamba-char,0.002,128,True,3,3,0,0.7450199325879415,0.007779130513330066,0.4933563967545827,0.011574867773307965,False
N/A,H3K9ac,Mamba-char,0.002,256,True,3,2,1,0.7325697243213654,0.004930043310864807,0.4707735627889633,0.005644748494488234,False
N/A,H3K9ac,Mamba-char,0.0003,128,True,15,15,0,0.7481407761573792,0.007966937807570634,0.49934146404266355,0.01563176011866002,False
N/A,H3K9ac,Mamba-char,0.0003,256,True,7,7,0,0.7471542528697422,0.006790178879604406,0.5000228583812714,0.010257558785631471,False
N/A,H3K9ac,Mamba-char,0.0005,128,True,18,18,0,0.7488379875818888,0.010066511430138956,0.5018259965711169,0.01927021563803801,True
N/A,H3K9ac,Mamba-char,0.0005,256,True,7,7,0,0.7500000085149493,0.007672115395615458,0.5026157668658665,0.01422524153172511,False
N/A,H3K9me3,CNN,0.001,64,False,3,3,0,0.6658823490142822,0.02061341410580935,0.3443547189235687,0.030110632160365847,True
N/A,H3K9me3,Caduceus,0.001,128,False,3,3,0,0.6427450974782308,0.0714586712262481,0.3168902595837911,0.10273428235895056,False
N/A,H3K9me3,Caduceus,0.001,256,False,10,3,7,0.6968627373377482,0.010544590717447663,0.39502962430318195,0.02149021887771243,True
N/A,H3K9me3,Caduceus,0.001,256,True,10,9,1,0.6913725535074869,0.009244849786080615,0.3844965563880073,0.018955857922368407,False
N/A,H3K9me3,Caduceus,0.0001,128,False,3,3,0,0.6850980321566263,0.004754641126524057,0.3740138411521911,0.004712940345913805,False
N/A,H3K9me3,Caduceus,0.0001,256,False,3,3,0,0.6921568711598715,0.0017970975054708823,0.38469361265500385,0.003388095795693585,False
N/A,H3K9me3,Caduceus,1e-05,128,False,3,3,0,0.6760784387588501,0.004754638668452778,0.3522583544254303,0.009479405361876893,False
N/A,H3K9me3,Caduceus,1e-05,256,False,3,3,0,0.663921574751536,0.005559777292881074,0.3280894160270691,0.010857441126352488,False
N/A,H3K9me3,Caduceus,0.008,128,False,3,3,0,0.5019607941309611,0.0006792390116015058,0.020199711900204403,0.014003639476917696,False
N/A,H3K9me3,Caduceus,0.008,256,False,3,3,0,0.5117647051811218,0.019367143933266256,0.0263636818466087,0.04325400132734896,False
N/A,H3K9me3,HyenaDNA,0.0002,128,False,2,1,1,0.703529417514801,0.0,0.4111769795417785,0.0,False
N/A,H3K9me3,HyenaDNA,0.0002,128,True,2,1,1,0.6694117784500122,0.0,0.3545034825801849,0.0,False
N/A,H3K9me3,HyenaDNA,0.0002,256,False,2,1,1,0.7164705991744995,0.0,0.4374707341194153,0.0,False
N/A,H3K9me3,HyenaDNA,0.0002,256,True,2,1,1,0.6717647314071655,0.0,0.3490067422389984,0.0,False
N/A,H3K9me3,HyenaDNA,0.006,128,True,3,3,0,0.5109804073969523,0.013118216546255043,0.07387702539563173,0.04460523376175538,False
N/A,H3K9me3,HyenaDNA,0.006,256,True,3,3,0,0.5101960897445679,0.009138193047755018,0.0435921934743722,0.04644180165914973,False
N/A,H3K9me3,HyenaDNA,0.0006,128,False,2,1,1,0.703529417514801,0.0,0.4282374978065491,0.0,False
N/A,H3K9me3,HyenaDNA,0.0006,128,True,3,3,0,0.6462744871775309,0.04618801189959791,0.29278043905893963,0.0925764594958873,False
N/A,H3K9me3,HyenaDNA,0.0006,256,False,3,2,1,0.6952941119670868,0.013310269787679912,0.39419239759445185,0.027581066252923097,False
N/A,H3K9me3,HyenaDNA,0.0006,256,True,13,13,0,0.6806334899022028,0.016446875160712044,0.36999001182042635,0.030820188977729666,True
N/A,H3K9me3,HyenaDNA,6e-05,128,True,3,3,0,0.66549019018809,0.019054942344399757,0.335900217294693,0.030529027593037196,False
N/A,H3K9me3,HyenaDNA,6e-05,256,True,3,3,0,0.6666666865348816,0.006037175481177038,0.33379552761713666,0.01230112574597362,False
N/A,H3K9me3,Mamba-bpe,0.0001,128,True,13,13,0,0.6433484187492957,0.014431537384452119,0.28964765484516436,0.028514614638604236,True
N/A,H3K9me3,Mamba-bpe,0.0001,256,True,13,13,0,0.6374660684512212,0.01565815437278567,0.28124565000717455,0.03215280521065819,False
N/A,H3K9me3,Mamba-bpe,0.0002,128,True,3,3,0,0.6317646900812784,0.00918854069334806,0.27485568324724835,0.019026083122036515,False
N/A,H3K9me3,Mamba-bpe,0.0002,256,True,3,3,0,0.6419607996940613,0.0059214407883000615,0.29393097758293146,0.019642018171661654,False
N/A,H3K9me3,Mamba-bpe,5e-05,128,True,3,3,0,0.6462745070457458,0.0059214407883000615,0.3036220967769623,0.019591313533417594,False
N/A,H3K9me3,Mamba-bpe,5e-05,256,True,3,3,0,0.6498039166132609,0.014376688996168228,0.30229488015174866,0.02692987680038486,False
N/A,H3K9me3,Mamba-char,0.01,128,True,3,2,1,0.5058823525905609,0.008318902812231754,0.03295756131410595,0.046609030193151484,False
N/A,H3K9me3,Mamba-char,0.01,256,True,3,2,1,0.5147058665752411,0.007487008316323727,0.03501186147332185,0.016383907740677817,False
N/A,H3K9me3,Mamba-char,0.001,128,True,3,2,1,0.633529394865036,0.010814586299955832,0.28369274735450745,0.0031616036941962246,False
N/A,H3K9me3,Mamba-char,0.001,256,True,2,1,1,0.6505882143974304,0.0,0.3108114898204803,0.0,False
N/A,H3K9me3,Mamba-char,0.0001,128,True,7,7,0,0.6600000091961452,0.006655113820434767,0.3222778652395521,0.014533140449128621,False
N/A,H3K9me3,Mamba-char,0.0001,256,True,7,7,0,0.6544537714549473,0.012556022154445122,0.3108374093260084,0.023730215615030633,False
N/A,H3K9me3,Mamba-char,0.002,128,True,3,2,1,0.5399999916553497,0.04492209204479087,0.09731298219412561,0.11129708408104166,False
N/A,H3K9me3,Mamba-char,0.002,256,True,2,1,1,0.6223529577255249,0.0,0.248397558927536,0.0,False
N/A,H3K9me3,Mamba-char,0.0003,128,True,18,18,0,0.6683660116460588,0.008904024631657249,0.3403269781006707,0.016759633859782734,True
N/A,H3K9me3,Mamba-char,0.0003,256,True,7,7,0,0.6608403325080872,0.009306132341676616,0.32366301332201275,0.018916428702821043,False
N/A,H3K9me3,Mamba-char,0.0005,128,True,7,7,0,0.6583193285124642,0.020420683231147756,0.32084178498813076,0.03284605520757964,False
N/A,H3K9me3,Mamba-char,0.0005,256,True,7,7,0,0.6557983245168414,0.004796052048245375,0.31492265633174343,0.007561874466803474,False
